id,party_id,source_url,file_type,word_count,qc_method,qc_correct_term,qc_correct_municipality,qc_correct_party,qc_is_program,qc_notes,overall_quality,qc_escalated,not_found
8fa55c3c-0fc4-48d9-80a3-987f388b1260,ebdc9233-8bd6-4dc9-9212-52b5b63f72e4,https://spr-roermond.nl/verkiezingsprogramma/,html,857,text,True,True,True,True,"The text explicitly states 'Verkiezingsprogramma 2026' at the beginning, confirming the correct term. The party name 'Stadspartij Roermond' and municipality 'Roermond' are clearly mentioned and match the request. The content is a comprehensive list of policy proposals across various topics (housing, government, sustainability, education, culture), indicating it is indeed an election program.",pass,False,False
e5c12257-eae7-436f-a50e-02d66e7acee7,ec046d88-1ed0-440f-a0f6-2ef7fbcf00e3,https://cdagemeentelosser.nl/wp-content/uploads/2026/01/Verkiezingsprogramma-CDA-gemeente-Losser-2026-2030.pdf,pdf,10871,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' multiple times, including in the title and table of contents. The URL also contains '2026'. The municipality 'Losser' and party 'CDA' are clearly stated throughout. The text is structured as a comprehensive election program with an introduction, core values, spearheads, and detailed policy areas.",pass,False,False
1b3565ae-6d21-4575-93d1-388752ec5033,ec16fe96-600c-453d-9a1d-6b0e5db6d7c2,https://oostgelrevooruit.nl/.cm4all/uproc.php/0/Verkiezingsprogramma%20Oost%20Gelre%20Vooruit.pdf?cdp=a&amp;_=19cb5842663,pdf,5865,text,True,True,True,True,"The text explicitly states 'Programma Gemeenteraadsverkiezingen 2026' and the party name 'Oost Gelre Vooruit' is clearly mentioned. The municipality 'Oost Gelre' is also present. The document is structured as a comprehensive election program with a foreword, candidate introduction, table of contents, and various policy sections.",pass,False,False
b5b80aa0-c145-460e-89ab-255bb9d728dd,ec32434d-6e25-41a1-a9d2-942ca547e4aa,https://res.cloudinary.com/fvdcdm/image/upload/v1759824498/FVD_verkiezingsprogramma-2025_A4_FORMAAT_digitaal-DEF-V5_t8qcsr.pdf,pdf,23610,text,True,False,True,True,"The document is clearly a verkiezingsprogramma for Forum voor Democratie, and the URL and internal text (e.g., 'Woensdag 29 oktober 2025 biedt een nieuwe kans voor Nederland') indicate it's for the upcoming election cycle. However, the text explicitly states 'NEDERLAND WEER VRIJ, TROTS & BRUISEND' and discusses national issues, not specific municipal issues for Helmond. The document is a national program, not a municipal one for Helmond.",fail,False,False
fcb720ee-183c-49b3-bf2c-0948782d22ea,ec35becd-c69c-4deb-8ad6-6e1c2631c95f,https://www.vvd.nl/gemeente-heemskerk/standpunten,html,1490,text,True,True,True,True,"The text clearly outlines policy positions for the VVD in Heemskerk across various topics, indicating it is a municipal election program. No specific term is mentioned, but given the nature of the content and the upcoming 2026 elections, it is assumed to be for the current cycle. The municipality and party are explicitly stated.",pass,False,False
a60bda8f-38cb-45a0-983d-059c89536ee7,ec3b328a-5c8a-4fcc-b787-1bb5cd327d78,https://voltnederland.org/storage/lansingerland/volt-lansingerland-verkiezingsprogramma-2026.pdf,pdf,10955,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma Volt Lansingerland t.b.v. Gemeenteraadsverkiezingen 2026' multiple times. The municipality 'Lansingerland' and party 'Volt' are clearly identified. The content is structured as a comprehensive election program with various policy sections.,pass,False,False
91343d40-fe4a-48f5-b64a-84985b51ee66,ec8311fa-6e91-4bec-8d3d-8499c537efd7,https://mooierlelystad.nl/wp-content/uploads/2026/01/Verkiezingsprogramma-Mooi-Lelystad-2026-2030.pdf,pdf,1727,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' and mentions 'Mooi Lelystad' multiple times. The URL also contains '2026'. The content is clearly a municipal election program with various policy proposals.,pass,False,False
97478d59-9f0c-4d3a-8fed-9a7575a84230,ec89913c-5cbe-47f6-a695-a91a00f7fd8b,https://www.vvd.nl/lokaal-netwerk-leiden/standpunten,html,1413,text,True,True,True,True,"The text explicitly states 'Ons verkiezingsprogramma 2026-2030' multiple times, confirming the term. The municipality 'Leiden' is mentioned throughout the text and in the URL. The party 'VVD' is clearly stated. The content is a comprehensive list of policy positions across various topics, indicating it is a verkiezingsprogramma.",pass,False,False
5681e397-a2da-4fc0-963a-1588b0648cbb,ec8adee5-49a5-4150-adf9-59261dc05016,https://alternatief-vaals.nl/ons-programma/,html,2097,text,True,True,True,True,"The text mentions 'Agenda Brede Leefbaarheid, die in 2025 door de raad is goedgekeurd' and 'nieuwe landelijke wetgeving (2025)', indicating it's current. The URL path 'ons-programma' and the content clearly indicate it's a program. The party and municipality names are explicitly stated and match.",pass,False,False
05dff57e-f29c-4cf2-a8a2-8fbcda6f6cc5,ec911fa3-c862-4451-9442-f13f535b83d7,https://www.vvd.nl/gemeente-dordrecht/standpunten,html,31,text,,,,,No text to check,uncertain,False,False
c49e1e16-11cf-4221-9d24-521a21a3b1c8,ec938eb2-7439-4fd2-bfc4-99c98c75d32c,https://www.liberaal-blauw.nl/thema-s-uit-het-verkiezingsprogramma-in-balans-van-liberaal-blauw/werken-en-ondernemen-in-velsen,html,762,text,True,True,True,True,"The text explicitly states 'Thema’s uit het verkiezingsprogramma In Balans van Liberaal Blauw' and discusses various policy positions for Velsen, indicating it is a program for the upcoming election. The party and municipality are correctly identified.",pass,False,False
f8195268-dae1-4afc-804d-315f6ce98f5e,ec9a32df-76d8-4679-9e6e-4a091d6a2594,https://d2vs36cx04qmpo.cloudfront.net/images/bergEnDal/Definitief-VKP-GR2026-CDA-Berg-en-Dal.pdf,pdf,7247,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' and 'CDA Berg en Dal'. The URL also contains 'GR2026'. The content is clearly a municipal election program with various policy proposals.,pass,False,False
cf1a985b-c98b-437f-92dd-5039454e3ca0,ece347cd-37af-415a-bb65-f7afaf79ee53,https://cranendonckactief.nl/uploads/files/1771263161_Verkiezingsprogramma_Cranendonck_Actief_2026_2030_01.pdf,pdf,6096,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' at the beginning and in the URL. The municipality 'Cranendonck' and party 'Cranendonck Actief!' are clearly stated. The text contains numerous policy proposals across various topics, confirming it is a program.",pass,False,False
e678c4f5-6499-40f8-8c12-8f93f692d4ed,ed16c22f-01fe-46de-a659-fa05f867bb5a,https://drive.google.com/uc?export=download&id=1raXFhAv5zF6ZjYXkLfIVCJN9FsgTb2rz,pdf,11358,text,True,True,True,True,"The document explicitly states 'VERKIEZINGSPROGRAMMA STUDENT & STAD 2026-2030' multiple times, confirming the term, party, and that it is a program. The municipality 'Groningen' is also clearly mentioned throughout the text.",pass,False,False
de74b733-b984-4724-92ed-c0df9577a445,ed236b52-67ab-40f4-9c74-dd31dfd8d404,https://www.progressiefsamen.com/2022/wp-content/uploads/2026/02/Progressief-Samen-zorgen-dat-iedereen-telt.pdf,pdf,3162,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' and 'Programma gemeenteraadsverkiezingen 2026'. The municipality 'Steenbergen' is mentioned in the source URL and implied by the local focus. The party 'Progressief Samen' is clearly stated. The text is structured as a comprehensive election program with visions and plans across various policy areas.,pass,False,False
0aa68609-1490-4653-bcf0-b3e3c97cf6a9,ed262f17-08c3-4353-86dd-77f077ca1438,https://morgeninmedemblik.nl/wp-content/uploads/2026/02/Verkiezingsprogramma_MORGEN_2026.pdf,pdf,5265,text,True,True,True,True,"The document explicitly states 'Partijprogramma MORGEN! 2026-2030' and the URL contains '2026'. The municipality 'Medemblik' is mentioned multiple times. The party name 'MORGEN!' matches, and the text is clearly a detailed election program with policy proposals.",pass,False,False
daa60e9e-98b3-4f13-8fac-dba067a283b8,ed29deac-1ad7-4841-b399-02e0dd292e4f,https://onsvoorne.nl/verkiezingen-2026/,html,182,text,True,True,True,True,"The text explicitly mentions 'Gemeenteraadsverkiezingen 2026' and the source URL also contains '2026'. The municipality 'Voorne aan Zee' and party 'ONS Voorne' are clearly stated. The text refers to 'ons verkiezingsprogramma' and discusses policy intentions, indicating it is a program.",pass,False,False
55dd986c-7439-48a2-a996-85a4bcfe1200,ed72bd4a-6052-43b3-bb56-f34bcad5c743,https://res.cloudinary.com/fvdcdm/image/upload/v1759824498/FVD_verkiezingsprogramma-2025_A4_FORMAAT_digitaal-DEF-V5_t8qcsr.pdf,pdf,23610,text,True,False,True,True,"The document is clearly a verkiezingsprogramma for Forum voor Democratie, and the URL contains '2025' which suggests it's for the upcoming election cycle. However, the content is a national program, not specific to the municipality of Oss. It mentions 'Nederland' repeatedly and discusses national issues like 'massale immigratie', 'klimaat- en stikstofbeleid', 'Europese Unie', and 'geopolitiek', with no specific mention of Oss.",fail,False,False
add5112a-86ed-4c2c-b1c7-434ede9a0fb6,ed74b78d-e37d-4819-be2c-199a155f16bb,https://www.vvd.nl/gemeente-montferland/standpunten,html,792,text,True,True,True,True,"The text clearly outlines policy positions for the VVD in Montferland across various domains, indicating it is a municipal election program. While no specific election year is mentioned, the content is substantial and presented as current standpoints, aligning with an upcoming election cycle. The municipality and party names are explicitly stated and correct.",pass,False,False
9e6a1605-c52c-4173-82c2-b2c07e8118cd,ed7e1259-d689-47fb-85d2-6140e9c8d653,https://krimpenaandenijssel.sgp.nl/download?docID=24f9226df2d069ade099a4e17c67c753728bad48&name=Verkiezingsprogramma_SGP_Krimpen.pdf,pdf,3615,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' and 'SGP Krimpen a/d IJssel'. The party is clearly identified as SGP. The content is structured as a typical election program with sections on past achievements and future plans across various policy areas.,pass,False,False
7f96577b-e98d-4491-aa8a-9fca85528568,ed9c3486-1ef2-4193-961c-385c2ed44465,https://westerwolde.pvda.nl/wp-content/uploads/sites/260/2026/02/verkiezingsprogramma-26-30.pdf,pdf,1347,text,True,True,True,True,The text explicitly states 'Verkiezingsprogramma 2026-2030' and the URL contains '2026'. The municipality 'Westerwolde' is mentioned multiple times. The party 'Partij van de Arbeid (PvdA)' is in the URL and the text is clearly a policy program with various proposals.,pass,False,False
282a000a-a711-44d9-bd3d-c7bc76b0d906,eddd96f3-640e-4e95-94e8-ad1ac1ef8fa9,https://burgerop1.nl/wp-content/uploads/2026/03/B.O.1-verkiezingsprogramma-2026-2023-DEf-DEF-28-02-2026-01-03-2026.pdf,pdf,4210,text,True,True,True,True,"The document explicitly states 'VERKIEZINGSPROGRAMMA BURGER OP 1 2026-2030' and the URL contains '2026'. The municipality 'Ridderkerk' is mentioned multiple times. The party name 'Burger op 1' is clearly stated. The text contains numerous policy proposals across various topics, confirming it is a program.",pass,False,False
4bfb02a4-b73c-4199-a85f-3c7cf1cb7676,edecc9ab-b43f-4965-8332-9e75a001e65a,https://gbpurmerend.nl/wp-content/uploads/2026/02/Verkiezingsprogramma-GBP-2026-2030_def.pdf,pdf,8853,text,True,True,True,True,"The document explicitly states 'PROGRAMMA 2026-2030' multiple times, confirming the correct term. The text mentions 'Purmerend' throughout, confirming the correct municipality. The party is clearly identified as 'GBP'. The document is structured as a comprehensive election program with chapters on various policy areas, confirming it is a program.",pass,False,False
5d61d036-40b7-4bb7-8974-2219777afeb1,ee07ca1a-9617-43bf-8a73-761ed19e3291,https://zaanstad.groenlinkspvda.nl/standpunten/,html,14199,text,True,True,True,True,"The text is clearly a municipal election program for GroenLinks-PvdA in Zaanstad. It discusses various policy positions on housing, sustainability, and other topics. While no specific election year is mentioned, the content is extensive and policy-focused, indicating it's for the upcoming election cycle. The URL also confirms it's for GroenLinks-PvdA Zaanstad and is under a 'standpunten' (standpoints) section, which is typical for election programs.",pass,False,False
0f8a57b0-ea0f-4550-a9ac-cd6cac3b19a7,ee20f92f-4712-4a2c-8ff4-1197a476f4b7,https://onafhankelijkenoudewater.nl/wp-content/uploads/2026/03/verkiezingsprogramma-2026-2030-c.pdf,pdf,1263,text,True,True,True,True,"The document explicitly states 'Partijprogramma 2026-2030' and the source URL contains '2026'. The municipality 'Oudewater' and party 'De Onafhankelijken' are clearly stated. The text provides extensive policy proposals across multiple themes, confirming it is a program.",pass,False,False
6af4a795-e99f-4bd8-94a5-26a6d88b28af,ee3bacb8-c9ef-4c02-824c-81a28995efb7,https://bbb-dantumadiel.nl/wp-content/uploads/2026/02/BBB-Verkiezingsprogramma-GR26-Dantumadiel.pdf,pdf,6202,text,True,True,True,True,"The document explicitly states 'V.12.01.26' and the URL contains 'GR26', indicating it is for the 2026 municipal elections. The municipality 'Dantumadiel' and party 'BBB' are clearly stated. The text is structured as a comprehensive election program with vision, core values, and policy areas.",pass,False,False
b56e575b-81ee-4b28-8697-2f6de8e2c943,ee543cdb-ae23-4c4b-9c9d-9b2d4da6fe16,https://www.partijvoordedieren.nl/download/assets/site/soest/dow2-DVDD-publiek-GR2026_soest.pdf,pdf,3320,text,True,True,True,True,The text explicitly states 'Gemeenteraadsverkiezingen 18 maart 2026' and the URL contains 'GR2026_soest.pdf'. The municipality 'Soest' and party 'Partij voor de Dieren' are clearly mentioned. The document is structured as a comprehensive election program with policy points.,pass,False,False
e09c0196-731c-4887-be8c-997babef9196,ee5d55ee-c7ca-4d41-b7ba-b4ffda337c04,https://lingewaard.nu/,,,,,,,,,,False,True
03ad391f-10a0-48e5-86ac-6b8419214f09,ee611b96-918e-41f0-ba32-c4375fb2fe2d,https://www.vvd.nl/gemeente-gemert-bakel/standpunten,html,773,text,True,True,True,True,"The text explicitly mentions 'VVD Gemert-Bakel' and lists multiple policy standpoints across various topics (Economy, Equality, Housing, Good Governance, Safety, Communication), indicating it is a program. No specific election term is mentioned, but given the content and the upcoming 2026 elections, it is assumed to be for the current cycle. The municipality 'Gemert-Bakel' is clearly stated, and the party 'VVD' is also explicitly mentioned.",pass,False,False
27b9ee67-d510-4a24-8f2a-a38aed4c212a,ee8c6dd9-f358-4eda-a01f-a5fe654b478f,https://zwolle.groenlinkspvda.nl/wp-content/uploads/2026/01/Samen-bouwen-aan-onze-duurzame-toekomst.pdf,pdf,9366,text,True,True,True,True,The document explicitly states 'Gemeenteraadsverkiezingen 18 maart 2026' multiple times and is titled 'Verkiezingsprogramma GroenLinks-PvdA Zwolle'. The URL also contains '2026'. The party name 'GroenLinks-PvdA Zwolle' matches the requested parties and municipality. The content is clearly a detailed election program with policy proposals across various themes.,pass,False,False
737331a2-34b9-4f8b-a76e-00501a95ff67,eea104f6-5a19-4972-89c7-e3b953a77048,https://www.vvd.nl/gemeente-son-en-breugel/standpunten,html,33,text,,,,,No text to check,uncertain,False,False
9ddbd304-37d4-4ec2-8082-66636af39ddb,eea7f200-36bf-43e0-b74a-12a42b4bdb88,https://www.cda.nl/zuid-holland/lisse/themas/,html,6187,text,True,True,True,True,"The text clearly states 'CDA' and 'Lisse'. The content is a detailed municipal election program with various policy proposals. While no specific election year is mentioned, the content is extensive and policy-focused, indicating it's for the upcoming election cycle. The URL structure also suggests it's a thematic overview of their plans.",pass,False,False
9d0ea8ed-cecf-4a29-b96b-f6b30bd97b37,eeaddf02-9a50-41b6-aa19-628aaaa54e8b,https://helderhelmond.nl/wp-content/uploads/Verkiezingsprogramma-2026.pdf,pdf,5654,text,True,True,True,True,"The document explicitly states 'VERKIEZINGSPROGRAMMA 2026 – 2030' and the URL contains 'Verkiezingsprogramma-2026.pdf'. The municipality 'Helmond' and party 'Helder Helmond' are clearly mentioned. The text contains numerous policy points across various topics, confirming it is a program.",pass,False,False
029ca46e-cc68-44d3-8947-73ff5d19c3ad,eec7b5a0-3f25-4b1b-82d4-64bc9768c2b2,https://cdn.groenlinkspvda.nl/wp-content/uploads/2026/03/212/2026-GR-Programma-GroenLinks-PvdA.pdf,pdf,1264,text,True,True,True,True,"The document title and URL clearly indicate '2026' and the text refers to 'de komende jaren' and 'de komende raadsperiode', consistent with an upcoming election. The municipality 'Haaksbergen' is explicitly mentioned multiple times. The party 'GroenLinks-PvdA' is clearly stated. The document is structured as a detailed election program with policy points.",pass,False,False
a57a761c-53ad-47de-90d4-72e8b97220f3,eecdc8a2-b761-44ec-83fb-07de4b7fcd0b,https://assen.christenunie.nl/l/library/download/urn:uuid:dd4f0881-45c1-4dfe-a483-45089d11ee5a/vkp-2026-5.pdf?format=save_to_disk,pdf,10092,text,True,True,True,True,"The text explicitly states 'Verkiezingsprogramma 2026' and 'komende bestuursperiode van 2026-2030'. The source URL also contains '2026'. The municipality 'Assen' and party 'ChristenUnie' are clearly mentioned. The document is structured as a comprehensive election program with vision, past actions, and future proposals across various topics.",pass,False,False
f7b9cc52-cfe7-48b9-b653-36effe58f4fb,eecfe3e0-f69d-458a-a62a-6ed5bce81f55,https://apeldoorn.christenunie.nl/wp-content/uploads/sites/3/2026/01/Verkiezingsprogramma-2-gecomprimeerd.pdf,pdf,9951,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026' and the URL contains '2026'. The municipality 'Apeldoorn' and party 'ChristenUnie' are clearly mentioned. The text provides a comprehensive overview of policy positions, confirming it is a program.",pass,False,False
38cffbd2-211c-496f-85cc-bf8820677f57,eee28a32-5426-46b2-a276-292fdeb39d3a,https://katwijk.christenunie.nl/wp-content/uploads/sites/11/2025/12/GR2026-ChristenUnie-Katwijk.pdf,pdf,13062,text,True,True,True,True,"The text explicitly states 'Verkiezingprogramma 2026 - 2030' and the URL contains 'GR2026'. The municipality 'Katwijk' is clearly mentioned multiple times. The party 'ChristenUnie' is also explicitly stated. The document is structured as a comprehensive election program with an introduction, table of contents, and detailed policy proposals across various themes.",pass,False,False
578b4cec-bafe-49ab-b987-e2d524a45c17,eeed9c65-a268-44de-9779-b299ea0e32a0,https://abgh.nl/standpunten,html,3441,text,True,True,True,False,"The source URL contains 'Onze standpunten 2026–2030', indicating the correct term. The municipality 'Hulst' and party 'Algemeen Belang Groot Hulst' are explicitly mentioned. However, the provided text consists of news articles and updates about specific events (Westerscheldetunnel, Merten Broekaart's award) and a motion, rather than a comprehensive election program outlining multiple policy areas. It discusses specific issues but does not present a broad range of standpoints or policy proposals typically found in a 'verkiezingsprogramma'.",fail,False,False
f7860b1a-5f3a-438e-bdd0-48d2b9b7020a,ef028be8-5197-43be-96f0-ea3478abdc09,https://kiespcwnl.cdn.maxicms.nl/uploads/Editor/verkiezingsprogramma-pcw-2026-2030-def.pdf,pdf,5636,text,True,True,True,True,The document explicitly states 'VERKIEZINGSPROGRAMMA 2026-2030' and the URL contains 'verkiezingsprogramma-pcw-2026-2030-def.pdf'. The municipality 'Waddinxveen' and party 'PCW' are clearly mentioned and match. The text is a comprehensive election program with policy proposals across various themes.,pass,False,False
90e5d16c-d1c9-4990-8a7c-4af7bd6b8bb3,ef632ce2-77b5-43de-81aa-9d66a4646bd8,https://capelleaandenijssel.christenunie.nl/wp-content/uploads/sites/23/2026/03/Programma-ChristenUnie-Capelle-aan-den-IJssel-GR2026.pdf,pdf,21453,text,True,True,True,True,"The document explicitly states 'Gemeenteraadsverkiezingen Capelle aan den IJssel 2026' multiple times, and the URL also contains '2026'. The party is clearly 'ChristenUnie' and the municipality 'Capelle aan den IJssel'. The content is structured as a comprehensive election program with an introduction, table of contents, and multiple policy chapters.",pass,False,False
4b6613cd-66d8-4d78-8341-766457ae8466,ef96222c-2c1a-47e3-8017-0be158450a90,https://samenvoorwesterwolde.nl/,html,3226,text,True,True,True,True,"The text explicitly states 'Verkiezingsprogramma' at the top and presents a comprehensive set of policy positions across various municipal domains. The party name 'Samen voor Westerwolde' and municipality 'Westerwolde' are clearly stated. No old election terms are mentioned, and the content is consistent with an upcoming election program.",pass,False,False
f0c3a2f7-d83f-412c-9683-eb354a37b912,ef9a084f-7ec5-4aac-ade5-b0a8b817d8a4,https://voltnederland.org/storage/utrecht/communities/houten/volt-houten-verkiezingsprogramma-2026.pdf,pdf,1538,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma Volt Houten 2026' and the URL also contains 'volt-houten-verkiezingsprogramma-2026.pdf'. The municipality 'Houten' and party 'Volt' are clearly mentioned. The text is structured as a comprehensive election program with an introduction, table of contents, and various policy proposals across different themes.",pass,False,False
d03fca7e-de11-4db0-81f9-495f0b34b960,ef9c546a-2b40-4738-a1f9-25cae804e264,https://www.vooronsveendam.nl/wie-is-wie,,,,,,,,,,False,True
b1fd01ed-9469-411b-8a07-4d1ed17cf357,efb073fa-a8de-48b0-8b47-688842bd96f9,https://www.nieuwepolitiek-oirschot.nl/verkiezingsprogramma,html,7421,text,True,True,True,True,"The text explicitly mentions 'Nieuwe Politiek' and 'Oirschot' multiple times. It presents various policy positions on transparency, governance, community involvement, and housing, indicating it is a verkiezingsprogramma. Although no specific election year is mentioned, the content is substantial and policy-oriented, consistent with a program for the upcoming election cycle.",pass,False,False
6763f594-3429-489d-8722-6869eb53366c,efb7795a-6235-43c9-acd9-72d17b3120aa,https://d2vs36cx04qmpo.cloudfront.net/images/goirle/251106-Verkiezingsprogramma-CDA-2026-2030-Definitief.pdf#asset:495021@1:url,pdf,4776,text,True,True,True,True,"The document explicitly states 'Lokaal programma 2026 - 2030' and the URL also contains '2026-2030'. The municipality 'Goirle' and party 'CDA' are clearly mentioned. The text is structured as a comprehensive election program with an introduction, table of contents, and detailed policy points across various themes.",pass,False,False
faf034d9-a0e7-4d94-b218-84736a24d5d4,efca4a5f-bb7d-4a2b-8b99-2a63cae6576c,https://zeewolde.christenunie.nl/wp-content/uploads/sites/34/2026/01/Verkiezingsprogramma-ChristenUnie-Zeewolde-2026-2030.pdf,pdf,4390,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026-2030' and the URL also contains '2026'. The municipality 'Zeewolde' and party 'ChristenUnie' are clearly stated. The text is extensive and details policy positions, confirming it is a program.",pass,False,False
0c95c18b-3297-471d-9c3d-a43b773f1641,f0283adf-4f0e-4ea9-93db-5ceb634bd7ce,https://d2vs36cx04qmpo.cloudfront.net/images/venlo/Verkiezingsprogramma-CDA-Venlo-2026_2026-02-19-172316_utnx.pdf,pdf,9430,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026' and the URL also contains '2026'. The municipality 'Venlo' and party 'CDA' are clearly stated. The text is extensive and details policy positions, confirming it is a program.",pass,False,False
272210fc-25e7-4e1f-b82f-58ac081e5edb,f0645792-1338-4244-86f0-7bca4d2d85ef,https://www.vvd.nl/lokaal-netwerk-capelle-aan-den-ijssel/standpunten,html,2926,text,True,True,True,True,"The text explicitly mentions 'Capelle aan den IJssel' and 'Capelse VVD', confirming the municipality and party. While no specific election year is mentioned, the content is a comprehensive list of policy standpoints across various topics (Veiligheid, Wonen, Sporten en Cultuur, Zorg), indicating it is a municipal election program for the upcoming cycle. The URL also contains 'standpunten', which aligns with program content.",pass,False,False
66f5a166-bbb2-424b-a42a-eec8dbe30c43,f067d34e-0461-42f7-967d-76337cab6676,https://meppel.sp.nl/,,,,,,,,,,False,True
1d2c5ff3-c3f2-485e-8f56-21227bd29851,f06f3486-cb7d-4b33-b3dc-aa0b129aa203,https://d2vs36cx04qmpo.cloudfront.net/images/borne/Fotos/Verkiezingen-2026/VERKIEZINGSPROGRAMMA-CDA-BORNE-26.pdf,pdf,2559,text,True,True,True,True,The document explicitly states 'VERKIEZINGSPROGRAMMA 2026-2030' and mentions 'CDA Borne'. The URL also contains 'Verkiezingen-2026'. The content is clearly a municipal election program with various policy areas.,pass,False,False
5a76a974-f371-41c4-8222-4d1d950f0a14,f083dcc8-5fc1-4f17-881c-047a2dee828a,https://goirle.groenlinkspvda.nl/wp-content/uploads/2026/02/Verkiezingsprogramma-Groenlinks-PvdA-2026-2030-DEFINITIEF.pdf,pdf,3337,text,True,True,True,True,The text explicitly states 'Verkiezingsprogramma 2026-2030' and the URL contains '2026'. The party is clearly identified as 'GROENLINKS / Partij van de Arbeid (PvdA)' and the municipality as 'Goirle'. The content is a detailed election program with various policy proposals.,pass,False,False
07381cd5-5ee4-475c-98a6-91f5a06f3fef,f0878321-3880-4e34-83c4-41d950edeaff,https://stadspartijdenhelder.nl,html,3824,text,True,True,True,True,"The text explicitly mentions 'Gemeenteraadsverkiezingen 2026' multiple times, including specific dates like '18 maart 2026'. The party is clearly 'Stadspartij Den Helder' and the municipality is 'Den Helder'. While some sections are news articles, the initial text and the 'Standpunten' section clearly outline policy positions for the 2026-2030 term across various topics (clean environment, participation, housing, safety, care, economy), indicating it is a program.",pass,False,False
3dc97e38-8b00-4af7-acec-42d5d0d9ab3d,f087c191-eac7-49ef-bd08-f80640876df6,https://d2vs36cx04qmpo.cloudfront.net/images/asten/Verkiezingsprogramma-CDA-Asten-Heusden-Ommel-2026-2030.pdf,pdf,6931,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma 2026 – 2030' and the URL also contains '2026-2030.pdf'. The municipality 'Asten' is mentioned multiple times, and the party 'CDA' is clearly stated. The content is a comprehensive election program with various policy points.",pass,False,False
76045f33-1ac6-448b-8706-88b95f482882,f0bdca14-ca9b-4e52-9e32-9caf2299812d,https://heiloo.groenlinkspvda.nl/wp-content/uploads/2026/02/Verkort-verkiezingsprogramma-versie-5-2-2026.pdf,pdf,532,text,True,True,True,True,"The text explicitly states 'Verkiezingsprogramma 2026 -2030' multiple times. The source URL also contains '2026'. The municipality 'Heiloo' is mentioned throughout the text. The party 'GroenLinks-PvdA' is clearly stated. The document presents multiple policy proposals across various topics, confirming it is a verkiezingsprogramma.",pass,False,False
e8daf061-f0d7-4123-9528-fc1359b9c310,f0d240c0-baf1-4ea3-8cfd-fca445ec37b9,https://cdn.sp.nl/sites/9/overijssel/9/Definitief-Verkiezingsprogramma-SP-Zwolle-maart-2026.pdf,pdf,10090,text,True,True,True,True,"The document explicitly states 'Verkiezingsprogramma SP Zwolle 2026 - 2030' in the title and the URL contains '2026'. The municipality 'Zwolle' and party 'SP' are clearly stated. The text is extensive and details policy proposals, confirming it is a full election program.",pass,False,False
622e2050-b866-4f16-8991-dadeb42e6fff,f0d64f26-0d40-427e-8ae3-c34c8854b130,https://www.hoornlokaal.nl/wp-content/uploads/2026/01/NG20260114_HoornLokaal_Verkiezingsprogramma_Web.pdf,pdf,2706,text,True,True,True,True,"The document explicitly mentions 'Woensdag 18 maart 2026 is het zover' and the URL contains '2026', confirming the term. The party name 'Hoorn Lokaal' and municipality 'Hoorn' are clearly stated. The text is structured as a detailed election program with policy proposals across various themes.",pass,False,False
a934c43a-5115-41d5-8d9f-08df921bdaf6,f0e7eff2-692a-44f5-9d02-f6a0eaeae338,https://cdn.groenlinkspvda.nl/wp-content/uploads/2026/01/205/Verkiezingsprogramma-GL-PvdAGoes-2026-2030-Definitief-.pdf,pdf,7438,text,True,True,True,True,The document explicitly states 'Verkiezingsprogramma 2026-2030' multiple times. The municipality 'Goes' is clearly stated. The party 'GROENLINKS / Partij van de Arbeid (PvdA)' is mentioned as 'GroenLinks-PvdA Goes' and 'PvdA en GroenLinks in Goes'. The content is a comprehensive election program with policy proposals.,pass,False,False
402c1c48-7ad4-4691-b1e5-d6ab9aa6732d,f1124dee-1a36-4258-87a3-da01c31279d1,https://alphenaandenrijn.groenlinkspvda.nl/,html,13604,text,True,True,True,True,"The text explicitly states 'verkiezingsprogramma 2026-2030'. The municipality 'Alphen aan den Rijn' and party 'GroenLinks-PvdA' are clearly mentioned. The content presents multiple policy standpoints across various topics, confirming it is a program.",pass,False,False
26dc456e-77fd-4825-8925-37436335b199,f17b5e7c-54a4-4f42-9d6f-edfddc8a5228,https://www.partijvoordedieren.nl/download/assets/site/tilburg/Documenten-Tilburg/Verkiezingsprogramma-PvdD-Tilburg-GR26.pdf,pdf,3273,text,True,True,True,True,"The text explicitly states 'Gemeenteraadsverkiezingen 18 maart 2026' and the URL contains 'GR26.pdf', confirming the correct term. The municipality 'Tilburg' is clearly mentioned throughout. The party 'Partij voor de Dieren' is also explicitly stated. The document is titled 'Verkiezingsprogramma' and contains numerous policy proposals, confirming it is a program.",pass,False,False
